Project,Period,Version,Classes Total,Classes w/ Atoms,LoC,N.Atoms,N.Types,PostIncDec,PreIncDec,IOP,CO,AaL,LaCF,RV,CoLE,OCB,TC,Number of Atoms per LoC (10^-3),Atom Diffusion,Atom Density
Unexpected-Keyboard,Before CI/CD,1.7.0,21,5,1818,23,4,2,0,4,11,0,0,0,0,0,6,12.651265126512651,0.23809523809523808,4.6
Unexpected-Keyboard,Before CI/CD,1.9.0,21,6,2076,28,4,2,0,7,13,0,0,0,0,0,6,13.48747591522158,0.2857142857142857,4.666666666666667
Unexpected-Keyboard,Before CI/CD,1.11.0,25,7,2400,30,4,2,0,8,14,0,0,0,0,0,6,12.5,0.28,4.285714285714286
Unexpected-Keyboard,Before CI/CD,1.12.0,25,8,2456,31,4,2,0,8,15,0,0,0,0,0,6,12.62214983713355,0.32,3.875
Unexpected-Keyboard,After CI/CD,1.13.0,26,9,2723,37,4,1,0,12,18,0,0,0,0,0,6,13.587954461990451,0.34615384615384615,4.111111111111111
Unexpected-Keyboard,After CI/CD,1.15.0,23,9,2921,48,5,1,0,8,32,0,1,0,0,0,6,16.43272851763095,0.391304347826087,5.333333333333333
Unexpected-Keyboard,After CI/CD,1.19.0,29,13,4224,70,5,3,0,13,28,0,17,0,0,0,9,16.571969696969695,0.4482758620689655,5.384615384615385
Unexpected-Keyboard,After CI/CD,1.23.0,36,13,5384,73,5,2,0,13,32,0,12,0,0,0,14,13.558692421991084,0.3611111111111111,5.615384615384615
