Project,Period,Version,Classes Total,Classes w/ Atoms,LoC,N.Atoms,Number of Atoms per LoC (10^-3),Atom Diffusion,Atom Density
ColorPickerView,Before CI/CD,Mean,17.75,5.75,2119.0,18.25,9.38547119455783,0.31460084033613445,3.536904761904762
ColorPickerView,After CI/CD,Mean,20.75,7.25,2989.5,33.5,11.090318151274836,0.3494047619047619,4.647321428571429
ColorPickerView,Before CI/CD,Median,18.5,6.0,2343.0,18.5,8.091430375466409,0.32205882352941173,3.1571428571428575
ColorPickerView,After CI/CD,Median,21.0,7.5,3034.0,37.5,12.236388818695643,0.36547619047619045,4.9375
ColorPickerView,Before CI/CD,Geo-Mean,17.565448255334392,5.383563270955294,2011.2673566702372,18.18838008317852,9.04324331763152,0.3064859599765908,3.3785021495532748
ColorPickerView,After CI/CD,Geo-Mean,20.745407495884557,7.200411487357017,2985.624544165076,32.139948388252776,10.764899575556194,0.3470846011959718,4.463626619768376
